,state,avg_temp,anomaly,year,code
5312,Utah,47.1,-0.4,1945,UT
5313,Utah,48.2,0.7,1946,UT
5314,Utah,47.8,0.3,1947,UT
5315,Utah,46.5,-1.0,1948,UT
5316,Utah,45.9,-1.6,1949,UT
5317,Utah,47.9,0.4,1950,UT
5318,Utah,46.8,-0.7,1951,UT
5319,Utah,46.8,-0.7,1952,UT
5320,Utah,48.3,0.8,1953,UT
5321,Utah,49.3,1.8,1954,UT
5322,Utah,46.1,-1.4,1955,UT
5323,Utah,47.9,0.4,1956,UT
5324,Utah,47.3,-0.2,1957,UT
5325,Utah,49.2,1.7,1958,UT
5326,Utah,48.5,1.0,1959,UT
5327,Utah,48.1,0.6,1960,UT
5328,Utah,47.7,0.2,1961,UT
5329,Utah,47.9,0.4,1962,UT
5330,Utah,48.4,0.9,1963,UT
5331,Utah,46.1,-1.4,1964,UT
5332,Utah,47.1,-0.4,1965,UT
5333,Utah,48.1,0.6,1966,UT
5334,Utah,47.5,0.0,1967,UT
5335,Utah,46.5,-1.0,1968,UT
5336,Utah,48.0,0.5,1969,UT
5337,Utah,47.4,-0.1,1970,UT
5338,Utah,46.6,-0.9,1971,UT
5339,Utah,48.1,0.6,1972,UT
5340,Utah,46.2,-1.3,1973,UT
5341,Utah,47.7,0.2,1974,UT
5342,Utah,45.7,-1.8,1975,UT
5343,Utah,47.5,0.0,1976,UT
5344,Utah,48.9,1.4,1977,UT
5345,Utah,47.9,0.4,1978,UT
5346,Utah,46.6,-0.9,1979,UT
5347,Utah,48.5,1.0,1980,UT
5348,Utah,50.0,2.5,1981,UT
5349,Utah,46.4,-1.1,1982,UT
5350,Utah,47.8,0.3,1983,UT
5351,Utah,45.9,-1.6,1984,UT
5352,Utah,47.0,-0.5,1985,UT
5353,Utah,49.3,1.8,1986,UT
5354,Utah,48.4,0.9,1987,UT
5355,Utah,48.5,1.0,1988,UT
5356,Utah,48.6,1.1,1989,UT
5357,Utah,48.7,1.2,1990,UT
5358,Utah,47.5,0.0,1991,UT
5359,Utah,49.0,1.5,1992,UT
5360,Utah,46.8,-0.7,1993,UT
5361,Utah,49.7,2.2,1994,UT
5362,Utah,49.2,1.7,1995,UT
5363,Utah,49.6,2.1,1996,UT
5364,Utah,48.2,0.7,1997,UT
5365,Utah,48.3,0.8,1998,UT
5366,Utah,49.2,1.7,1999,UT
5367,Utah,50.2,2.7,2000,UT
5368,Utah,50.0,2.5,2001,UT
5369,Utah,48.8,1.3,2002,UT
5370,Utah,50.6,3.1,2003,UT
5371,Utah,48.7,1.2,2004,UT
5372,Utah,49.3,1.8,2005,UT
5373,Utah,49.2,1.7,2006,UT
5374,Utah,49.9,2.4,2007,UT
5375,Utah,48.1,0.6,2008,UT
5376,Utah,48.4,0.9,2009,UT
5377,Utah,48.3,0.8,2010,UT
5378,Utah,47.6,0.1,2011,UT
5379,Utah,50.9,3.4,2012,UT
5380,Utah,47.8,0.3,2013,UT
5381,Utah,50.4,2.9,2014,UT
5382,Utah,50.7,3.2,2015,UT
5383,Utah,50.2,2.7,2016,UT
5384,Utah,50.7,3.2,2017,UT
5385,Utah,50.4,2.9,2018,UT
5386,Utah,47.9,0.4,2019,UT
5387,Utah,50.4,2.9,2020,UT
5388,Utah,50.7,3.2,2021,UT
5389,Vermont,40.7,-0.6,1896,VT
5390,Vermont,41.1,-0.2,1897,VT
5391,Vermont,42.3,1.0,1898,VT
5392,Vermont,41.2,-0.1,1899,VT
5393,Vermont,41.1,-0.2,1900,VT
5394,Vermont,40.8,-0.5,1901,VT
5395,Vermont,40.6,-0.7,1902,VT
5396,Vermont,40.7,-0.6,1903,VT
5397,Vermont,37.6,-3.7,1904,VT
5398,Vermont,39.5,-1.8,1905,VT
5399,Vermont,40.7,-0.6,1906,VT
5400,Vermont,38.8,-2.5,1907,VT
5401,Vermont,41.3,0.0,1908,VT
5402,Vermont,40.5,-0.8,1909,VT
5403,Vermont,41.0,-0.3,1910,VT
5404,Vermont,41.1,-0.2,1911,VT
5405,Vermont,39.6,-1.7,1912,VT
5406,Vermont,42.8,1.5,1913,VT
5407,Vermont,39.3,-2.0,1914,VT
5408,Vermont,42.0,0.7,1915,VT
5409,Vermont,40.4,-0.9,1916,VT
5410,Vermont,37.9,-3.4,1917,VT
5411,Vermont,40.2,-1.1,1918,VT
5412,Vermont,41.6,0.3,1919,VT
5413,Vermont,40.6,-0.7,1920,VT
5414,Vermont,43.2,1.9,1921,VT
5415,Vermont,41.3,0.0,1922,VT
5416,Vermont,39.7,-1.6,1923,VT
5417,Vermont,39.8,-1.5,1924,VT
5418,Vermont,40.7,-0.6,1925,VT
5419,Vermont,38.2,-3.1,1926,VT
5420,Vermont,41.6,0.3,1927,VT
5421,Vermont,41.3,0.0,1928,VT
5422,Vermont,40.9,-0.4,1929,VT
5423,Vermont,42.2,0.9,1930,VT
5424,Vermont,43.2,1.9,1931,VT
5425,Vermont,42.3,1.0,1932,VT
5426,Vermont,41.7,0.4,1933,VT
5427,Vermont,40.2,-1.1,1934,VT
5428,Vermont,40.3,-1.0,1935,VT
5429,Vermont,40.9,-0.4,1936,VT
5430,Vermont,42.6,1.3,1937,VT
5431,Vermont,42.6,1.3,1938,VT
5432,Vermont,40.5,-0.8,1939,VT
5433,Vermont,39.3,-2.0,1940,VT
5434,Vermont,41.6,0.3,1941,VT
5435,Vermont,42.0,0.7,1942,VT
5436,Vermont,39.7,-1.6,1943,VT
5437,Vermont,41.1,-0.2,1944,VT
5438,Vermont,41.8,0.5,1945,VT
5439,Vermont,42.4,1.1,1946,VT
5440,Vermont,41.8,0.5,1947,VT
5441,Vermont,41.4,0.1,1948,VT
5442,Vermont,44.1,2.8,1949,VT
5443,Vermont,41.6,0.3,1950,VT
5444,Vermont,42.2,0.9,1951,VT
5445,Vermont,42.8,1.5,1952,VT
5446,Vermont,44.4,3.1,1953,VT
5447,Vermont,41.6,0.3,1954,VT
5448,Vermont,41.9,0.6,1955,VT
5449,Vermont,40.6,-0.7,1956,VT
5450,Vermont,42.4,1.1,1957,VT
5451,Vermont,40.2,-1.1,1958,VT
5452,Vermont,42.2,0.9,1959,VT
5453,Vermont,41.7,0.4,1960,VT
5454,Vermont,41.8,0.5,1961,VT
5455,Vermont,40.1,-1.2,1962,VT
5456,Vermont,40.4,-0.9,1963,VT
5457,Vermont,41.6,0.3,1964,VT
5458,Vermont,40.5,-0.8,1965,VT
5459,Vermont,41.3,0.0,1966,VT
5460,Vermont,40.7,-0.6,1967,VT
5461,Vermont,40.8,-0.5,1968,VT
5462,Vermont,41.5,0.2,1969,VT
5463,Vermont,41.0,-0.3,1970,VT
5464,Vermont,41.0,-0.3,1971,VT
5465,Vermont,40.0,-1.3,1972,VT
5466,Vermont,43.4,2.1,1973,VT
5467,Vermont,41.2,-0.1,1974,VT
5468,Vermont,42.5,1.2,1975,VT
5469,Vermont,40.5,-0.8,1976,VT
5470,Vermont,41.9,0.6,1977,VT
5471,Vermont,40.0,-1.3,1978,VT
5472,Vermont,42.4,1.1,1979,VT
5473,Vermont,40.6,-0.7,1980,VT
5474,Vermont,42.2,0.9,1981,VT
5475,Vermont,41.3,0.0,1982,VT
5476,Vermont,42.6,1.3,1983,VT
5477,Vermont,42.5,1.2,1984,VT
5478,Vermont,41.5,0.2,1985,VT
5479,Vermont,41.8,0.5,1986,VT
5480,Vermont,42.2,0.9,1987,VT
5481,Vermont,41.8,0.5,1988,VT
5482,Vermont,40.7,-0.6,1989,VT
5483,Vermont,44.0,2.7,1990,VT
5484,Vermont,43.5,2.2,1991,VT
5485,Vermont,40.6,-0.7,1992,VT
5486,Vermont,41.2,-0.1,1993,VT
5487,Vermont,41.3,0.0,1994,VT
5488,Vermont,42.3,1.0,1995,VT
5489,Vermont,42.0,0.7,1996,VT
5490,Vermont,41.1,-0.2,1997,VT
5491,Vermont,45.2,3.9,1998,VT
5492,Vermont,44.3,3.0,1999,VT
5493,Vermont,41.8,0.5,2000,VT
5494,Vermont,43.8,2.5,2001,VT
5495,Vermont,43.6,2.3,2002,VT
5496,Vermont,41.5,0.2,2003,VT
5497,Vermont,41.8,0.5,2004,VT
5498,Vermont,43.4,2.1,2005,VT
5499,Vermont,45.1,3.8,2006,VT
5500,Vermont,42.2,0.9,2007,VT
5501,Vermont,43.0,1.7,2008,VT
5502,Vermont,42.3,1.0,2009,VT
5503,Vermont,44.9,3.6,2010,VT
5504,Vermont,44.3,3.0,2011,VT
5505,Vermont,45.8,4.5,2012,VT
5506,Vermont,43.2,1.9,2013,VT
5507,Vermont,42.0,0.7,2014,VT
5508,Vermont,42.6,1.3,2015,VT
5509,Vermont,44.6,3.3,2016,VT
5510,Vermont,43.8,2.5,2017,VT
5511,Vermont,43.2,1.9,2018,VT
5512,Vermont,41.9,0.6,2019,VT
5513,Vermont,44.8,3.5,2020,VT
5514,Vermont,44.9,3.6,2021,VT
5515,Virginia,55.3,0.5,1896,VA
5516,Virginia,55.3,0.5,1897,VA
5517,Virginia,55.5,0.7,1898,VA
5518,Virginia,54.6,-0.2,1899,VA
5519,Virginia,56.1,1.3,1900,VA
5520,Virginia,53.4,-1.4,1901,VA
5521,Virginia,54.4,-0.4,1902,VA
5522,Virginia,54.0,-0.8,1903,VA
5523,Virginia,52.6,-2.2,1904,VA
5524,Virginia,54.0,-0.8,1905,VA
5525,Virginia,55.2,0.4,1906,VA
5526,Virginia,53.7,-1.1,1907,VA
5527,Virginia,54.8,0.0,1908,VA
5528,Virginia,54.7,-0.1,1909,VA
5529,Virginia,54.1,-0.7,1910,VA
5530,Virginia,55.8,1.0,1911,VA
5531,Virginia,53.9,-0.9,1912,VA
5532,Virginia,56.0,1.2,1913,VA
5533,Virginia,54.0,-0.8,1914,VA
5534,Virginia,54.3,-0.5,1915,VA
5535,Virginia,54.5,-0.3,1916,VA
5536,Virginia,52.2,-2.6,1917,VA
5537,Virginia,54.3,-0.5,1918,VA
5538,Virginia,55.4,0.6,1919,VA
5539,Virginia,53.5,-1.3,1920,VA
5540,Virginia,57.1,2.3,1921,VA
5541,Virginia,55.6,0.8,1922,VA
5542,Virginia,55.0,0.2,1923,VA
5543,Virginia,53.1,-1.7,1924,VA
5544,Virginia,55.3,0.5,1925,VA
5545,Virginia,54.0,-0.8,1926,VA
5546,Virginia,55.2,0.4,1927,VA
5547,Virginia,54.3,-0.5,1928,VA
5548,Virginia,54.7,-0.1,1929,VA
5549,Virginia,55.3,0.5,1930,VA
5550,Virginia,56.4,1.6,1931,VA
5551,Virginia,56.0,1.2,1932,VA
5552,Virginia,56.3,1.5,1933,VA
5553,Virginia,54.9,0.1,1934,VA
5554,Virginia,54.4,-0.4,1935,VA
5555,Virginia,54.9,0.1,1936,VA
5556,Virginia,54.6,-0.2,1937,VA
5557,Virginia,55.9,1.1,1938,VA
5558,Virginia,56.0,1.2,1939,VA
5559,Virginia,53.0,-1.8,1940,VA
5560,Virginia,55.6,0.8,1941,VA
5561,Virginia,55.2,0.4,1942,VA
5562,Virginia,55.1,0.3,1943,VA
5563,Virginia,55.0,0.2,1944,VA
5564,Virginia,55.5,0.7,1945,VA
5565,Virginia,56.1,1.3,1946,VA
5566,Virginia,54.4,-0.4,1947,VA
5567,Virginia,55.1,0.3,1948,VA
5568,Virginia,56.6,1.8,1949,VA
5569,Virginia,54.8,0.0,1950,VA
5570,Virginia,55.0,0.2,1951,VA
5571,Virginia,55.7,0.9,1952,VA
5572,Virginia,56.7,1.9,1953,VA
5573,Virginia,55.6,0.8,1954,VA
5574,Virginia,55.0,0.2,1955,VA
5575,Virginia,55.3,0.5,1956,VA
5576,Virginia,55.6,0.8,1957,VA
5577,Virginia,53.0,-1.8,1958,VA
5578,Virginia,55.8,1.0,1959,VA
5579,Virginia,53.6,-1.2,1960,VA
5580,Virginia,54.3,-0.5,1961,VA
5581,Virginia,53.5,-1.3,1962,VA
5582,Virginia,53.3,-1.5,1963,VA
5583,Virginia,54.5,-0.3,1964,VA
5584,Virginia,54.6,-0.2,1965,VA
5585,Virginia,53.3,-1.5,1966,VA
5586,Virginia,53.4,-1.4,1967,VA
5587,Virginia,53.8,-1.0,1968,VA
5588,Virginia,53.4,-1.4,1969,VA
5589,Virginia,54.8,0.0,1970,VA
5590,Virginia,54.9,0.1,1971,VA
5591,Virginia,54.2,-0.6,1972,VA
5592,Virginia,55.6,0.8,1973,VA
5593,Virginia,55.3,0.5,1974,VA
5594,Virginia,55.4,0.6,1975,VA
5595,Virginia,53.8,-1.0,1976,VA
5596,Virginia,54.8,0.0,1977,VA
5597,Virginia,53.6,-1.2,1978,VA
5598,Virginia,53.8,-1.0,1979,VA
5599,Virginia,54.4,-0.4,1980,VA
5600,Virginia,53.7,-1.1,1981,VA
5601,Virginia,54.7,-0.1,1982,VA
5602,Virginia,54.4,-0.4,1983,VA
5603,Virginia,55.0,0.2,1984,VA
5604,Virginia,55.4,0.6,1985,VA
5605,Virginia,55.6,0.8,1986,VA
5606,Virginia,55.2,0.4,1987,VA
5607,Virginia,53.9,-0.9,1988,VA
5608,Virginia,54.4,-0.4,1989,VA
5609,Virginia,57.4,2.6,1990,VA
5610,Virginia,57.0,2.2,1991,VA
5611,Virginia,54.4,-0.4,1992,VA
5612,Virginia,55.1,0.3,1993,VA
5613,Virginia,55.3,0.5,1994,VA
5614,Virginia,55.0,0.2,1995,VA
5615,Virginia,54.0,-0.8,1996,VA
5616,Virginia,54.5,-0.3,1997,VA
5617,Virginia,57.4,2.6,1998,VA
5618,Virginia,56.3,1.5,1999,VA
5619,Virginia,54.9,0.1,2000,VA
5620,Virginia,55.8,1.0,2001,VA
5621,Virginia,56.6,1.8,2002,VA
5622,Virginia,55.0,0.2,2003,VA
5623,Virginia,55.9,1.1,2004,VA
5624,Virginia,55.9,1.1,2005,VA
5625,Virginia,56.6,1.8,2006,VA
5626,Virginia,56.8,2.0,2007,VA
5627,Virginia,55.7,0.9,2008,VA
5628,Virginia,55.2,0.4,2009,VA
5629,Virginia,55.9,1.1,2010,VA
5630,Virginia,57.0,2.2,2011,VA
5631,Virginia,57.6,2.8,2012,VA
5632,Virginia,55.1,0.3,2013,VA
5633,Virginia,54.4,-0.4,2014,VA
5634,Virginia,56.5,1.7,2015,VA
5635,Virginia,57.1,2.3,2016,VA
5636,Virginia,57.3,2.5,2017,VA
5637,Virginia,56.6,1.8,2018,VA
5638,Virginia,57.5,2.7,2019,VA
5639,Virginia,57.4,2.6,2020,VA
5640,Virginia,57.1,2.3,2021,VA
5641,Washington,45.4,-0.7,1896,WA
5642,Washington,45.3,-0.8,1897,WA
5643,Washington,45.7,-0.4,1898,WA
5644,Washington,45.1,-1.0,1899,WA
5645,Washington,47.0,0.9,1900,WA
5646,Washington,45.8,-0.3,1901,WA
5647,Washington,45.3,-0.8,1902,WA
5648,Washington,44.9,-1.2,1903,WA
5649,Washington,46.6,0.5,1904,WA
5650,Washington,45.9,-0.2,1905,WA
5651,Washington,46.9,0.8,1906,WA
5652,Washington,45.2,-0.9,1907,WA
5653,Washington,45.9,-0.2,1908,WA
5654,Washington,44.3,-1.8,1909,WA
5655,Washington,46.0,-0.1,1910,WA
5656,Washington,44.7,-1.4,1911,WA
5657,Washington,45.5,-0.6,1912,WA
5658,Washington,44.7,-1.4,1913,WA
5659,Washington,46.5,0.4,1914,WA
5660,Washington,46.9,0.8,1915,WA
5661,Washington,43.0,-3.1,1916,WA
5662,Washington,45.5,-0.6,1917,WA
5663,Washington,46.8,0.7,1918,WA
5664,Washington,44.8,-1.3,1919,WA
5665,Washington,45.4,-0.7,1920,WA
5666,Washington,45.5,-0.6,1921,WA
5667,Washington,44.2,-1.9,1922,WA
5668,Washington,46.4,0.3,1923,WA
5669,Washington,46.0,-0.1,1924,WA
5670,Washington,47.8,1.7,1925,WA
5671,Washington,47.9,1.8,1926,WA
5672,Washington,45.1,-1.0,1927,WA
5673,Washington,46.4,0.3,1928,WA
5674,Washington,44.4,-1.7,1929,WA
5675,Washington,45.2,-0.9,1930,WA
5676,Washington,46.5,0.4,1931,WA
5677,Washington,45.5,-0.6,1932,WA
5678,Washington,45.4,-0.7,1933,WA
5679,Washington,49.1,3.0,1934,WA
5680,Washington,45.4,-0.7,1935,WA
5681,Washington,45.9,-0.2,1936,WA
5682,Washington,45.2,-0.9,1937,WA
5683,Washington,47.1,1.0,1938,WA
5684,Washington,47.5,1.4,1939,WA
5685,Washington,48.1,2.0,1940,WA
5686,Washington,47.9,1.8,1941,WA
5687,Washington,46.4,0.3,1942,WA
5688,Washington,45.4,-0.7,1943,WA
5689,Washington,46.5,0.4,1944,WA
5690,Washington,46.3,0.2,1945,WA
5691,Washington,45.9,-0.2,1946,WA
5692,Washington,47.0,0.9,1947,WA
5693,Washington,44.3,-1.8,1948,WA
5694,Washington,44.9,-1.2,1949,WA
5695,Washington,44.3,-1.8,1950,WA
5696,Washington,45.4,-0.7,1951,WA
5697,Washington,46.1,0.0,1952,WA
5698,Washington,47.4,1.3,1953,WA
5699,Washington,45.1,-1.0,1954,WA
5700,Washington,43.4,-2.7,1955,WA
5701,Washington,45.3,-0.8,1956,WA
5702,Washington,45.5,-0.6,1957,WA
5703,Washington,49.0,2.9,1958,WA
5704,Washington,45.5,-0.6,1959,WA
5705,Washington,45.6,-0.5,1960,WA
5706,Washington,47.0,0.9,1961,WA
5707,Washington,46.2,0.1,1962,WA
5708,Washington,46.7,0.6,1963,WA
5709,Washington,44.8,-1.3,1964,WA
5710,Washington,46.7,0.6,1965,WA
5711,Washington,46.9,0.8,1966,WA
5712,Washington,47.8,1.7,1967,WA
5713,Washington,46.3,0.2,1968,WA
5714,Washington,45.5,-0.6,1969,WA
5715,Washington,46.0,-0.1,1970,WA
5716,Washington,45.4,-0.7,1971,WA
5717,Washington,45.3,-0.8,1972,WA
5718,Washington,46.5,0.4,1973,WA
5719,Washington,46.7,0.6,1974,WA
5720,Washington,45.2,-0.9,1975,WA
5721,Washington,45.9,-0.2,1976,WA
5722,Washington,46.2,0.1,1977,WA
5723,Washington,45.9,-0.2,1978,WA
5724,Washington,46.4,0.3,1979,WA
5725,Washington,46.1,0.0,1980,WA
5726,Washington,47.3,1.2,1981,WA
5727,Washington,45.5,-0.6,1982,WA
5728,Washington,46.7,0.6,1983,WA
5729,Washington,45.3,-0.8,1984,WA
5730,Washington,43.9,-2.2,1985,WA
5731,Washington,47.3,1.2,1986,WA
5732,Washington,48.2,2.1,1987,WA
5733,Washington,47.3,1.2,1988,WA
5734,Washington,46.6,0.5,1989,WA
5735,Washington,47.3,1.2,1990,WA
5736,Washington,47.1,1.0,1991,WA
5737,Washington,48.6,2.5,1992,WA
5738,Washington,45.6,-0.5,1993,WA
5739,Washington,47.9,1.8,1994,WA
5740,Washington,47.5,1.4,1995,WA
5741,Washington,45.6,-0.5,1996,WA
5742,Washington,47.1,1.0,1997,WA
5743,Washington,48.6,2.5,1998,WA
5744,Washington,46.9,0.8,1999,WA
5745,Washington,46.2,0.1,2000,WA
5746,Washington,46.9,0.8,2001,WA
5747,Washington,46.9,0.8,2002,WA
5748,Washington,48.2,2.1,2003,WA
5749,Washington,48.4,2.3,2004,WA
5750,Washington,47.3,1.2,2005,WA
5751,Washington,47.5,1.4,2006,WA
5752,Washington,46.8,0.7,2007,WA
5753,Washington,45.8,-0.3,2008,WA
5754,Washington,46.4,0.3,2009,WA
5755,Washington,47.1,1.0,2010,WA
5756,Washington,45.5,-0.6,2011,WA
5757,Washington,47.1,1.0,2012,WA
5758,Washington,47.2,1.1,2013,WA
5759,Washington,48.4,2.3,2014,WA
5760,Washington,50.0,3.9,2015,WA
5761,Washington,48.6,2.5,2016,WA
5762,Washington,46.8,0.7,2017,WA
5763,Washington,48.0,1.9,2018,WA
5764,Washington,46.5,0.4,2019,WA
5765,Washington,48.1,2.0,2020,WA
5766,Washington,48.3,2.2,2021,WA
5767,West Virginia,52.6,1.0,1896,WV
5768,West Virginia,52.2,0.6,1897,WV
5769,West Virginia,52.5,0.9,1898,WV
5770,West Virginia,51.8,0.2,1899,WV
5771,West Virginia,53.1,1.5,1900,WV
5772,West Virginia,50.5,-1.1,1901,WV
5773,West Virginia,51.3,-0.3,1902,WV
5774,West Virginia,51.0,-0.6,1903,WV
5775,West Virginia,50.1,-1.5,1904,WV
5776,West Virginia,51.1,-0.5,1905,WV
5777,West Virginia,52.6,1.0,1906,WV
5778,West Virginia,50.8,-0.8,1907,WV
5779,West Virginia,52.2,0.6,1908,WV
5780,West Virginia,51.9,0.3,1909,WV
5781,West Virginia,51.2,-0.4,1910,WV
5782,West Virginia,53.4,1.8,1911,WV
5783,West Virginia,50.6,-1.0,1912,WV
5784,West Virginia,52.8,1.2,1913,WV
5785,West Virginia,50.8,-0.8,1914,WV
5786,West Virginia,51.4,-0.2,1915,WV
5787,West Virginia,51.5,-0.1,1916,WV
5788,West Virginia,48.8,-2.8,1917,WV
5789,West Virginia,51.6,0.0,1918,WV
5790,West Virginia,52.4,0.8,1919,WV
5791,West Virginia,50.3,-1.3,1920,WV
5792,West Virginia,54.3,2.7,1921,WV
5793,West Virginia,52.8,1.2,1922,WV
5794,West Virginia,51.7,0.1,1923,WV
5795,West Virginia,49.6,-2.0,1924,WV
5796,West Virginia,51.9,0.3,1925,WV
5797,West Virginia,50.5,-1.1,1926,WV
5798,West Virginia,52.2,0.6,1927,WV
5799,West Virginia,50.8,-0.8,1928,WV
5800,West Virginia,51.2,-0.4,1929,WV
5801,West Virginia,51.9,0.3,1930,WV
5802,West Virginia,53.5,1.9,1931,WV
5803,West Virginia,52.8,1.2,1932,WV
5804,West Virginia,52.9,1.3,1933,WV
5805,West Virginia,51.8,0.2,1934,WV
5806,West Virginia,51.5,-0.1,1935,WV
5807,West Virginia,51.7,0.1,1936,WV
5808,West Virginia,51.2,-0.4,1937,WV
5809,West Virginia,53.0,1.4,1938,WV
5810,West Virginia,52.9,1.3,1939,WV
5811,West Virginia,50.1,-1.5,1940,WV
5812,West Virginia,52.3,0.7,1941,WV
5813,West Virginia,51.8,0.2,1942,WV
5814,West Virginia,51.3,-0.3,1943,WV
5815,West Virginia,51.7,0.1,1944,WV
5816,West Virginia,51.9,0.3,1945,WV
5817,West Virginia,53.1,1.5,1946,WV
5818,West Virginia,51.2,-0.4,1947,WV
5819,West Virginia,52.1,0.5,1948,WV
5820,West Virginia,53.7,2.1,1949,WV
5821,West Virginia,51.4,-0.2,1950,WV
5822,West Virginia,51.7,0.1,1951,WV
5823,West Virginia,52.6,1.0,1952,WV
5824,West Virginia,53.3,1.7,1953,WV
5825,West Virginia,52.2,0.6,1954,WV
5826,West Virginia,52.0,0.4,1955,WV
5827,West Virginia,51.9,0.3,1956,WV
5828,West Virginia,52.5,0.9,1957,WV
5829,West Virginia,49.4,-2.2,1958,WV
5830,West Virginia,52.4,0.8,1959,WV
5831,West Virginia,50.0,-1.6,1960,WV
5832,West Virginia,51.0,-0.6,1961,WV
5833,West Virginia,50.6,-1.0,1962,WV
5834,West Virginia,49.3,-2.3,1963,WV
5835,West Virginia,51.3,-0.3,1964,WV
5836,West Virginia,51.5,-0.1,1965,WV
5837,West Virginia,50.0,-1.6,1966,WV
5838,West Virginia,50.4,-1.2,1967,WV
5839,West Virginia,50.2,-1.4,1968,WV
5840,West Virginia,50.1,-1.5,1969,WV
5841,West Virginia,51.6,0.0,1970,WV
5842,West Virginia,51.5,-0.1,1971,WV
5843,West Virginia,50.9,-0.7,1972,WV
5844,West Virginia,52.7,1.1,1973,WV
5845,West Virginia,51.8,0.2,1974,WV
5846,West Virginia,52.3,0.7,1975,WV
5847,West Virginia,49.8,-1.8,1976,WV
5848,West Virginia,50.9,-0.7,1977,WV
5849,West Virginia,49.9,-1.7,1978,WV
5850,West Virginia,50.2,-1.4,1979,WV
5851,West Virginia,50.5,-1.1,1980,WV
5852,West Virginia,50.0,-1.6,1981,WV
5853,West Virginia,51.6,0.0,1982,WV
5854,West Virginia,51.2,-0.4,1983,WV
5855,West Virginia,51.6,0.0,1984,WV
5856,West Virginia,51.6,0.0,1985,WV
5857,West Virginia,52.3,0.7,1986,WV
5858,West Virginia,52.3,0.7,1987,WV
5859,West Virginia,50.9,-0.7,1988,WV
5860,West Virginia,50.9,-0.7,1989,WV
5861,West Virginia,53.9,2.3,1990,WV
5862,West Virginia,53.8,2.2,1991,WV
5863,West Virginia,51.3,-0.3,1992,WV
5864,West Virginia,51.9,0.3,1993,WV
5865,West Virginia,51.8,0.2,1994,WV
5866,West Virginia,51.6,0.0,1995,WV
5867,West Virginia,50.7,-0.9,1996,WV
5868,West Virginia,51.0,-0.6,1997,WV
5869,West Virginia,54.2,2.6,1998,WV
5870,West Virginia,53.0,1.4,1999,WV
5871,West Virginia,51.8,0.2,2000,WV
5872,West Virginia,52.7,1.1,2001,WV
5873,West Virginia,53.2,1.6,2002,WV
5874,West Virginia,51.6,0.0,2003,WV
5875,West Virginia,52.7,1.1,2004,WV
5876,West Virginia,52.8,1.2,2005,WV
5877,West Virginia,53.0,1.4,2006,WV
5878,West Virginia,53.3,1.7,2007,WV
5879,West Virginia,51.8,0.2,2008,WV
5880,West Virginia,51.7,0.1,2009,WV
5881,West Virginia,52.0,0.4,2010,WV
5882,West Virginia,53.5,1.9,2011,WV
5883,West Virginia,54.3,2.7,2012,WV
5884,West Virginia,51.8,0.2,2013,WV
5885,West Virginia,50.8,-0.8,2014,WV
5886,West Virginia,53.1,1.5,2015,WV
5887,West Virginia,54.1,2.5,2016,WV
5888,West Virginia,54.0,2.4,2017,WV
5889,West Virginia,53.3,1.7,2018,WV
5890,West Virginia,54.2,2.6,2019,WV
5891,West Virginia,54.0,2.4,2020,WV
5892,West Virginia,53.6,2.0,2021,WV
5893,Wisconsin,42.4,0.0,1896,WI
5894,Wisconsin,41.9,-0.5,1897,WI
5895,Wisconsin,42.9,0.5,1898,WI
5896,Wisconsin,41.5,-0.9,1899,WI
5897,Wisconsin,43.4,1.0,1900,WI
5898,Wisconsin,42.4,0.0,1901,WI
5899,Wisconsin,42.6,0.2,1902,WI
5900,Wisconsin,41.2,-1.2,1903,WI
5901,Wisconsin,39.6,-2.8,1904,WI
5902,Wisconsin,41.2,-1.2,1905,WI
5903,Wisconsin,42.6,0.2,1906,WI
5904,Wisconsin,40.6,-1.8,1907,WI
5905,Wisconsin,43.6,1.2,1908,WI
5906,Wisconsin,41.8,-0.6,1909,WI
5907,Wisconsin,42.9,0.5,1910,WI
5908,Wisconsin,43.2,0.8,1911,WI
5909,Wisconsin,40.0,-2.4,1912,WI
5910,Wisconsin,42.9,0.5,1913,WI
5911,Wisconsin,42.2,-0.2,1914,WI
5912,Wisconsin,42.1,-0.3,1915,WI
5913,Wisconsin,40.8,-1.6,1916,WI
5914,Wisconsin,38.0,-4.4,1917,WI
5915,Wisconsin,42.2,-0.2,1918,WI
5916,Wisconsin,42.4,0.0,1919,WI
5917,Wisconsin,41.7,-0.7,1920,WI
5918,Wisconsin,45.6,3.2,1921,WI
5919,Wisconsin,43.2,0.8,1922,WI
5920,Wisconsin,42.3,-0.1,1923,WI
5921,Wisconsin,39.5,-2.9,1924,WI
5922,Wisconsin,42.0,-0.4,1925,WI
5923,Wisconsin,40.2,-2.2,1926,WI
5924,Wisconsin,41.6,-0.8,1927,WI
5925,Wisconsin,42.2,-0.2,1928,WI
5926,Wisconsin,39.9,-2.5,1929,WI
5927,Wisconsin,43.4,1.0,1930,WI
5928,Wisconsin,47.0,4.6,1931,WI
5929,Wisconsin,42.2,-0.2,1932,WI
5930,Wisconsin,43.2,0.8,1933,WI
5931,Wisconsin,43.4,1.0,1934,WI
5932,Wisconsin,41.7,-0.7,1935,WI
5933,Wisconsin,41.0,-1.4,1936,WI
5934,Wisconsin,41.4,-1.0,1937,WI
